sales_pred,index
7475.426523809524,120514
2785.38,363058
6040.996833333334,545006
5549.54,686679
4497.675380952381,577829
10368.63,662030
10491.29,185162
2359.3700000000003,402510
5719.0886666666665,257167
4812.160166666666,350105
9691.855,679972
5587.845666666666,535110
12469.98,103139
3778.21,591267
5071.256000000001,401927
4499.465,502370
5485.275,477870
5805.265,231568
10422.556,308747
5866.230523809524,61499
3925.072083333334,457188
5891.7975,277712
16134.970999999998,163885
7644.45,377806
0.0,44443
7040.583333333332,546729
6578.351,69779
7248.958333333334,273275
4733.502535714286,253435
6611.24,362535
6632.850000000001,688867
6432.696666666667,367633
0.0,657004
4779.149704545455,109829
6575.48,356196
6047.618333333333,679381
4300.181666666667,74458
4074.3816666666667,259470
6870.914452380954,179385
0.0,551830
6316.811000000001,115547
8110.4828333333335,292306
0.0,633647
3200.0685000000003,408759
5423.887833333333,672197
7757.525,482068
6980.477833333334,698559
3525.3959999999997,110078
9855.48,593924
9307.123,643144
7028.5,133353
11504.828333333335,448148
3455.956666666667,265771
0.0,9947
0.0,531962
7290.543333333334,591036
7597.643289682539,286416
6689.446666666667,507806
0.0,237012
0.0,443253
6596.96,372089
10307.451666666666,163142
6098.371666666668,284317
8854.579999999998,37860
4028.65,656900
7928.89,386793
0.0,28255
9254.920833333334,414546
10383.71,135293
0.0,3977
0.0,290925
5015.922999999999,166810
11115.87,363586
10430.82,210203
8048.668333333334,570208
6150.598833333334,611433
5288.62,305159
3653.85,345126
0.0,489938
0.0,527240
4673.53480952381,128114
5028.523499999999,603673
3580.12,275582
3470.328666666667,322102
4210.36,624125
5788.263333333333,222067
10120.653,128175
7542.49,616064
4582.625166666667,277303
6462.895,51454
5914.915,15545
10475.424166666668,677115
5211.195003607504,193056
11243.251666666667,299206
3600.9769523809523,569639
6285.265666666666,655444
6928.358666666666,668877
3752.0112619047623,639963
5789.625,35505
9025.35,79500
3691.0237012987013,191770
8053.5,501280
0.0,430143
5750.265047619047,93590
0.0,111077
0.0,559775
4930.830166666667,265644
6047.68,400888
6497.0008333333335,523703
5236.1145,179134
6689.870666666668,496213
0.0,257611
12941.201666666668,135012
6209.572499999998,131330
0.0,395218
3644.555142857143,530053
4415.795833333334,610112
0.0,440716
5064.528083333334,507935
8387.996666666666,147373
0.0,134207
5297.194166666666,657923
11501.39,198024
3761.389015873014,546709
7511.990166666667,4323
15215.467809523814,210530
5331.096214285714,184185
9995.84,419668
11576.38,517658
0.0,132148
7184.027238095238,82054
0.0,491900
6664.8275,323177
9836.81,546165
0.0,32650
4063.6079999999997,333784
0.0,104080
0.0,41553
0.0,619724
5708.7356666666665,655934
4269.86,519536
3259.497611111111,240064
7267.810416666669,291456
5298.060833333333,65503
10631.97,598203
2792.1557619047617,213352
7545.271,249222
3920.50569047619,195268
7997.863333333334,675919
11018.2,164697
0.0,584001
6796.015,514269
7012.1590000000015,530895
8867.77,576154
6148.05,52304
3793.93,168603
3332.603333333333,124260
11505.065833333334,107715
9056.238333333333,216173
0.0,486521
6117.415666666667,372002
4465.74,572247
3027.5494285714294,64113
0.0,385143
4468.379999999999,173425
6447.355,123862
11512.76,61636
3383.85,691450
7567.48,570535
6010.947142857143,658147
3987.6959047619043,660790
4277.922333333333,480295
4923.057916666667,207957
5622.482999999999,258264
0.0,128232
3751.9375,278075
5222.497833333331,678944
10147.26,157050
9182.694678571432,446924
10750.734809523812,560771
0.0,184629
4255.8166666666675,231282
8021.255,620226
12005.63,362711
7760.235333333334,610811
0.0,32611
5264.059166666666,600315
12048.72,123129
5165.98,362071
10365.9625,465865
8489.5325,593553
7531.226857142857,188532
11646.99,324167
3059.6275,287544
0.0,305597
3672.45,482278
6416.357,152925
3808.153,464330
7111.276,362945
7388.211666666667,527988
5082.416333333334,615124
0.0,77806
10363.14,266646
6174.4445000000005,147556
4304.509285714285,219743
0.0,225496
0.0,284835
8344.599000000002,22392
5256.0419999999995,351729
0.0,278216
0.0,147579
0.0,21060
8386.481666666667,451147
3569.9397380952387,419855
0.0,360619
6894.65742857143,494722
5508.08,684912
0.0,571971
11716.08,161274
6857.2,658606
5273.742333333334,138271
3857.2103474025976,13414
10463.71,17722
4224.858666666666,101120
0.0,601591
11560.175476190476,533544
6651.9416666666675,93140
0.0,649274
6280.53,478509
9212.3125,222140
7604.4685714285715,341585
4241.04,397626
0.0,319910
9226.546666666669,561567
5119.825666666667,124488
3599.0606904761908,428454
9920.22,386683
0.0,587821
6281.82,194259
3512.7375,622587
6298.923857142858,89936
4989.182,146939
3387.9274523809527,51663
10482.703333333333,121120
6004.507142857143,44875
7029.52,680562
4238.240888888889,161163
7193.445,153246
7184.644333333334,450191
4810.500166666666,322942
6227.2,187602
7388.41,349486
5563.34,30723
6446.497555555555,380088
3957.7391428571423,399301
8549.0675,160290
6741.185714285716,7035
18602.74,46682
3492.8673333333336,641433
0.0,224784
4710.516428571428,76357
9938.642,412096
4731.225833333333,277851
6779.933333333333,377521
0.0,573214
5333.656666666668,246637
7408.7275,230344
4028.691,358612
4334.9,561659
5542.41,364361
11003.39,567987
7112.756666666667,614680
6920.205,58883
6442.342999999999,504289
0.0,517521
0.0,160487
0.0,534338
3597.981666666666,617299
0.0,687511
8018.579333333333,257446
4343.881916666666,66306
9212.695738095239,155749
4753.7315,93359
14365.835,331833
6162.285095238094,59166
4079.9649090909093,311042
6235.7575,613551
4892.006666666666,381659
3930.5299999999993,24240
7058.631702380953,167201
7265.526761904762,707715
6006.36,431916
4075.1933333333336,261419
5286.360833333334,660595
4977.752833333334,658744
6791.770333333333,169885
0.0,674900
7618.54,372454
5805.44,48351
8948.164333333332,22419
2895.14,10831
6933.08,559019
7945.2017857142855,701580
8184.666666666666,13240
0.0,382135
8563.746666666668,218129
9106.75,358815
14039.704,121913
4141.511166666667,597328
4847.613,632098
8584.26,355926
2406.7675,36983
9575.79,592893
0.0,478609
4513.911476190475,434399
5607.598000000001,704572
12826.96407142857,7139
4347.503142857142,166251
13879.289833333334,315137
8476.85,244202
11180.25,566061
5479.085666666667,100169
8304.7,16262
8514.445,180352
17654.42766666667,414533
4070.7771428571427,246896
6192.777999999999,314948
6940.573666666666,79008
7719.626166666668,344532
7824.670333333332,212354
6962.631666666667,161419
0.0,28259
4909.427285714286,370943
9766.51,426208
0.0,74211
7505.79772222222,438633
2671.4829999999997,455364
7296.763333333333,626176
0.0,239788
1978.624166666667,431047
0.0,345033
5966.2659523809525,664021
2405.495857142857,341769
3576.2502380952383,425703
2442.189666666667,38872
5330.9265000000005,272602
0.0,566212
0.0,139987
0.0,244048
3765.5460000000003,515154
2191.2995833333334,480929
5787.743063492063,565223
7056.309333333334,628536
4640.636928571428,706459
5384.325773809524,413932
8593.315,631453
0.0,106857
12761.54,651179
9057.26,260596
0.0,186100
4079.55,529056
6391.550000000001,194701
5575.325500000001,326348
0.0,164887
0.0,216220
0.0,45338
7209.751000000001,41497
0.0,499229
5315.611833333333,21123
8325.633642857143,31697
0.0,392977
6686.565000000001,517343
6661.533238095237,94602
15574.101904761903,303356
1782.4040000000002,100416
8059.44,670860
6709.1291666666675,483614
16601.25,629745
4501.56,581657
7395.186,150546
0.0,71989
10138.82733333333,502910
4701.274333333333,619953
4807.1720000000005,413763
0.0,570987
7247.716333333332,439948
0.0,412507
0.0,441202
18878.76,359560
0.0,543744
0.0,130515
10684.2625,442002
10592.83,515285
9378.31,202094
6290.095436507936,703866
5104.495833333333,141633
6973.8566666666675,607533
0.0,401508
5249.425,177830
5485.295,21200
3118.35,398484
6341.809357142857,328418
4645.0779999999995,599285
0.0,581446
1511.3051428571434,615929
5071.092000000001,56391
0.0,431424
5651.65,215843
7597.05,428921
11224.84,440524
0.0,198019
5969.690666666666,205961
5687.746666666668,631920
6863.927999999999,264696
20498.0,596364
6035.8675,403719
12642.524,319187
1932.4525,429886
4975.552571428572,73652
5956.7475,561591
9307.406666666664,378613
9184.356,417654
4990.194166666667,582002
8477.265,1821
8685.460666666668,133361
7611.500333333333,259307
2556.2273333333333,116039
10566.46,379069
0.0,171842
8438.420666666667,230412
9734.258571428572,20350
8351.666666666668,243047
5305.771,285612
4634.994833333334,129306
5050.473714285714,412111
5131.1525,656848
13762.21,644234
5879.695166666667,596304
4613.623547619047,487052
8899.921999999999,518697
12287.351999999999,487253
5701.716666666667,414528
0.0,148353
0.0,43256
6075.202666666666,650011
6152.893511904761,708852
0.0,603180
9668.81,522787
5416.125,57
4012.838333333333,304668
18780.42,275230
3661.5653333333335,100838
0.0,315726
7289.1140000000005,627793
4674.44135930736,495431
7290.774666666665,680842
0.0,24058
2926.5965,335870
3448.19,122767
8533.61,556606
5519.4,551778
4345.872333333334,671542
3534.0698333333335,251897
9172.684166666666,137052
4617.651666666667,16315
6380.71,59490
5895.98,687442
6482.080714285715,685634
6654.29,126841
5876.518928571429,704493
8228.105,367711
8308.599999999999,610848
8734.685928571427,96383
0.0,571499
0.0,336667
3915.004226190476,147944
6172.1365000000005,675443
7615.97,5735
11544.01,101632
8269.78,640978
6167.032333333333,626811
3116.3215079365077,674963
3630.6616666666664,466604
7566.4466666666685,509660
9988.918333333333,237743
0.0,336984
8754.2,579502
2928.0908095238096,17615
4511.19075,637857
11813.095,194950
0.0,344732
11944.96,260540
16035.09,577232
8421.116666666667,502985
4597.685,608529
11251.088,36740
9199.83,690741
0.0,403898
0.0,655015
13631.05,189984
6081.605,158089
0.0,356946
6377.738500000001,496515
5197.217333333333,314652
6218.415499999998,656981
4948.1325,307351
5254.927182539683,28404
5498.438,52074
5358.145,437744
4911.944333333334,616308
0.0,519922
9515.274833333335,140497
2895.14,336206
0.0,276661
10701.650666666666,674010
3325.4163333333336,65450
3723.445,82548
8527.910833333333,571681
6523.038333333333,323143
18381.2,254589
7272.03,147632
7936.209333333333,46981
6869.065833333332,162374
6504.276904761905,502908
0.0,35348
6108.262666666667,671551
4088.77,100705
6653.014833333333,115605
3266.7526666666668,586365
0.0,281987
18502.9025,226040
4996.292523809525,14639
3719.540095238096,337742
3386.642666666667,382199
9255.83,469173
4374.113333333334,382777
7739.28,128638
6331.420999999999,624413
6252.9986666666655,445868
8866.29,486458
3828.0015,611416
8556.109666666665,319876
5202.988333333333,60110
9197.058047619048,474974
6380.484261904761,588922
0.0,467286
9223.62997619048,519344
5609.264063492064,226304
6399.585,650526
10971.09,632219
9181.879333333334,651750
0.0,116579
3957.2665728715747,605735
4741.973333333333,619698
0.0,194258
5023.636666666666,364589
9172.03,638206
7494.010666666665,550839
8632.7,221059
0.0,145053
5861.178333333333,43219
5466.52,439082
2659.77547985348,506416
5258.9608333333335,509428
5258.830666666665,646038
7256.4951666666675,45731
15652.99,449469
4600.1925,301102
1595.2545,377102
4352.901666666667,425467
0.0,578303
7123.383666666667,240255
3491.2533333333336,150349
9037.14,136051
4917.288333333333,474174
8106.855,376182
5194.685428571429,347052
5638.025833333334,487558
11477.63,126322
4617.415,698024
6409.77,524883
0.0,284140
6441.776,578452
10281.573666666665,420928
7380.267559523811,40821
4997.865,21497
8623.51,92874
4800.9945,508229
8180.85,60727
8138.103952380953,357931
5039.513,597625
6912.5,297196
11543.72,177878
5605.197499999998,344397
4602.6866666666665,37987
5268.326666666668,609180
4399.976083333333,42153
8952.339166666667,112582
0.0,77168
4927.881781746032,268280
4401.929,368987
6944.52,4747
5282.241666666668,500729
3985.4640000000004,336244
6803.0453333333335,54562
6081.92,578607
6060.19,534328
8799.845833333333,266629
8952.856666666667,64306
3574.0784999999996,658397
4064.45,488336
4482.173333333333,616655
0.0,147733
0.0,699932
6363.705,271084
7952.050226190476,85648
6264.873333333333,639224
6148.605,68365
0.0,104651
5939.8775,614663
5454.3275,307388
12667.93,619310
5139.596416666666,60374
10128.865,675256
0.0,609693
0.0,145776
7340.2266666666665,151847
5289.039142857142,72251
5616.905833333332,646206
3329.8663333333334,46402
9285.91,641180
5752.7575,292680
6369.9,61514
0.0,698130
9452.01,643786
4630.273,646064
7797.4545,393993
10792.33,179449
6826.978666666666,161392
5723.34,378309
9393.08,510143
8018.343452380954,456731
8156.89,347038
4180.9974523809515,657196
8633.95,105516
0.0,5031
0.0,381232
4896.58,35972
2994.4341785714296,497248
4426.184666666667,585611
2927.1989999999996,384862
0.0,299952
4877.22,398566
5850.5945833333335,689779
3539.991968253969,73662
7210.6466666666665,246263
6621.999285714286,421986
8180.919817460318,160683
0.0,453098
10632.633714285716,85140
3343.6440000000007,272786
5963.445250000001,345095
4289.9975,239867
5669.461857142858,387352
0.0,262216
3578.128333333333,684617
6976.002857142858,265259
7556.654999999999,181831
7700.428333333333,276412
9770.82,495088
4823.21,476930
0.0,40009
0.0,601292
0.0,428241
5373.84,612624
10259.15,550672
12738.17,97024
6221.370761904763,695150
5755.07,241756
0.0,469233
4502.346833333333,435644
0.0,325896
5061.8533333333335,421843
5603.079261904762,566347
4102.963333333334,656116
3469.381666666666,346948
3879.874166666667,583271
0.0,543164
12838.19,707015
6536.910555555555,453740
0.0,559741
12608.6,123842
4017.0856666666677,656740
0.0,440882
6280.705166666666,416295
0.0,277857
4816.963333333333,154907
4121.242166666667,449174
5464.00125,93580
6678.431523809525,502855
4012.593,140898
12381.7465,440554
9246.93,626308
7464.57,490087
6096.686,135488
6052.021178571429,248070
10490.925,530554
4184.852515873016,594200
13055.3225,392701
5760.736500000002,705700
5215.6654761904765,556999
5518.436666666667,425160
5898.496666666668,259572
5293.661452380951,122438
8355.18,579909
7416.386666666666,624694
7624.679666666667,220345
4979.3825,2306
4844.723333333334,57382
7369.4113333333335,439753
9667.6725,577418
0.0,456198
7381.073333333334,45843
6472.995833333333,12332
0.0,605184
8652.870666666666,9835
0.0,658627
4716.216666666667,128942
9953.2735,421744
9352.43,299849
6796.907666666667,536917
3919.7238928571433,264066
4284.231333333333,702662
5710.555,361959
7248.41288095238,337305
14113.4,403491
0.0,110631
4404.050952380952,256443
0.0,155197
8813.496666666668,605245
3955.833333333334,303054
0.0,316372
6479.035,68356
4906.309333333334,124936
10990.248,561786
3611.305,669976
7368.5053333333335,478503
2409.685,272165
6977.91,61546
7702.4025,695217
5307.407666666667,456450
10898.321833333333,336175
0.0,37873
4520.63,228295
7810.577642857143,646126
7714.432928571428,442619
12191.89,58845
14624.533333333333,491134
6720.113611111113,416518
0.0,342440
8630.81,143870
0.0,236880
4972.361904761905,85163
3418.105,390444
6936.31,98852
7874.74,558633
0.0,67035
7734.31,520020
7978.74,184926
4418.434809523808,589137
6913.336666666666,325916
0.0,210834
0.0,502310
4431.4181269841265,194597
12745.649333333333,624027
4088.76,186804
2892.177916666667,572700
7487.071666666668,340206
7531.398857142856,519128
0.0,442851
5792.406095238095,3351
4564.902797619048,332702
9319.721666666666,532525
5644.95,502813
0.0,486109
0.0,396508
7043.453214285715,654426
8551.1825,370883
12109.710571428572,352478
8848.487285714284,654086
0.0,617347
9436.443452380952,575948
6347.095333333335,24794
4932.9255,229115
5971.491999999999,523413
5427.360571428571,225059
7546.42,514595
0.0,217302
8911.97,516866
0.0,588115
5731.331333333333,329059
11368.466857142857,453393
5316.01,264592
7538.92,476383
10720.88,25854
23012.9,386540
6414.763000000001,71726
5792.266571428571,151200
4316.240166666667,542410
8794.54,144263
5816.340063492062,138476
9190.51,671726
4490.5563095238085,623138
18027.745,374116
11733.213142857141,642511
8339.985666666667,365961
3881.45,338109
10779.59,371360
0.0,710423
8259.63,196757
3106.48,558082
4346.841556277056,122747
9720.74,711566
7073.2,482315
7245.174166666667,32446
5850.605833333331,63220
4659.711190476191,669676
6035.868999999999,38907
6088.3665,202046
0.0,456078
5000.226880952381,489981
5342.585666666665,335622
2888.992166666667,168222
0.0,98916
0.0,667794
4093.278285714286,348596
10745.875,348538
5167.597761904762,396003
13807.6,50372
0.0,534128
5194.1532380952385,141780
0.0,240461
5736.588071428572,134276
0.0,570077
0.0,378581
6621.71,547794
0.0,701748
0.0,225864
5115.555,364992
0.0,699535
14565.22,69515
0.0,228189
4971.566666666667,459369
0.0,356954
5710.313333333333,164156
0.0,19133
12038.795928571426,497432
5963.9065,495380
6018.954190476191,104783
4556.170380952381,151778
6640.226666666667,693191
4431.4181269841265,357369
16459.3,679574
6909.596666666666,146433
5573.28,660837
5815.401666666668,546458
0.0,78014
5291.95,394660
7526.32,96419
7355.83,744
7873.935,426313
7241.442476190476,565607
4788.207714285715,2224
8686.64,448867
0.0,358866
5808.0,510746
11591.502666666669,85743
5021.17,221019
5655.87,392198
4452.085666666667,402023
6815.89,73670
4815.098,89179
2789.63,112834
0.0,220422
6258.853,214409
0.0,596094
8938.524523809525,168943
0.0,504665
10822.17,120241
6164.24,27100
6669.1066666666675,32951
12752.020000000002,378396
0.0,647791
4816.72,439563
4036.6925,95665
4157.121666666668,322913
7084.8675,447627
6566.915,96737
5105.2895,517208
3422.1016666666665,592666
0.0,640313
2895.042142857143,24341
0.0,359971
9207.145428571428,245819
9627.93,420807
10049.92,345195
5482.487714285716,115999
8655.825000000003,503171
7241.343333333332,688482
6974.066666666667,122516
7740.096190476191,46412
0.0,349977
11760.475,589242
8827.06,339427
5562.45,337030
4025.1793333333335,478067
0.0,557978
4571.71,415412
8204.21,272752
0.0,258910
0.0,176479
3227.9230000000007,197286
5665.407019480519,475512
10270.239999999998,520603
5645.03,546145
0.0,130062
3557.118333333334,268665
6908.073333333334,617231
4329.359166666665,465532
6081.2825,283838
0.0,10837
0.0,454858
0.0,592555
7399.22725,415853
5745.458666666667,544819
0.0,269788
7899.42,90835
4022.01,106931
6974.758999999999,385276
9402.410666666665,238454
14568.92,225669
5973.97,557208
4623.675,305459
0.0,92965
4865.175166666667,488041
5198.76,306801
6634.155833333332,709897
6023.280833333334,448051
9431.32,576355
14897.17,596056
0.0,657225
7232.08,82878
7171.243,533555
14546.116333333333,447888
0.0,239688
13904.797499999997,310371
0.0,187661
13510.71,434071
0.0,447840
7954.74,496118
5748.850357142858,106451
4095.8583333333327,439014
5615.1825,359035
0.0,269172
0.0,86198
11014.05,188931
0.0,618886
14092.22333333333,382324
5469.516666666667,9859
3582.6851666666653,75280
7739.84,463268
4261.838833333333,172971
3164.0316666666663,648301
0.0,510528
0.0,195766
8335.515111111112,255201
4489.789333333333,428770
7407.14,1296
5064.808932539681,542962
0.0,646561
7594.46,43672
2301.0409999999997,8637
18472.04,522618
8548.036666666667,519764
8477.464,267315
11312.4,431106
3114.24,668192
7876.520238095238,51068
7748.92,172626
0.0,304079
4361.611571428571,301464
9086.027214285714,428972
6348.7525,593886
0.0,251798
12178.439333333334,529064
4453.55,305059
0.0,86646
9501.993666666665,388102
8151.757666666664,31009
0.0,573655
0.0,626601
8772.789166666667,335442
5027.94,511164
5306.365047619049,331090
6930.669833333334,91041
0.0,678131
3516.728857142857,151798
7702.11,507153
6682.569833333333,613488
8068.453333333334,89897
4273.213333333332,355799
5682.335,72902
10980.757,100546
0.0,291631
0.0,364084
5981.2919999999995,483801
9343.411666666667,314431
2903.437999999999,537058
7984.4089047619045,365270
0.0,653491
6836.4,208624
5127.569714285715,23577
7849.8640000000005,436168
5436.785,305769
6773.16,469177
13472.271499999999,619268
5501.5706666666665,413735
4527.57,571147
7495.1095,322642
6052.301666666667,702423
6843.290000000001,62557
6945.2631666666675,266563
4140.871999999999,681443
12935.470500000001,208538
9838.38,363959
0.0,559346
0.0,527445
4710.4783333333335,457892
0.0,395399
0.0,316149
0.0,396339
0.0,362958
3846.9123333333328,210502
5217.199285714285,223003
11240.861333333332,364484
18827.73833333333,434255
10199.88,95810
7848.63,43698
8547.779333333332,127937
5847.425666666666,252052
2251.9731666666667,336126
5673.707333333334,420952
7393.29,73179
5591.36,67780
0.0,613848
3589.26,294829
0.0,687593
0.0,576143
4907.51,428027
5382.414666666667,305448
4568.474,12528
9399.809833333333,176290
7292.611999999999,160691
9496.87,581204
5742.886666666666,596227
4635.503333333333,594491
0.0,227289
2886.276,520954
5230.787500000001,350438
0.0,564695
4439.175,607813
7607.926833333334,446175
6923.515142857142,39966
0.0,88920
0.0,2641
5847.905,275820
5023.904976190476,112903
10853.74633333333,58464
0.0,414681
0.0,207723
15056.911666666665,396535
5838.17,479420
8340.53,578698
11545.836000000001,444628
0.0,501136
7858.882857142859,626459
0.0,454343
6539.78,184996
6456.675,195603
6368.015,340396
6323.269166666668,270295
3373.0177380952387,644116
7096.299499999999,375378
0.0,28458
5593.953333333334,346724
4118.595,552107
3735.861666666666,84994
4489.227142857143,123974
7370.245333333332,404821
11675.125,294056
6412.788119047619,482356
0.0,446636
8394.986095238095,207383
3809.2866666666664,149234
10012.92,692974
7754.948166666668,215013
5488.423333333334,28972
2364.7899999999995,709465
7309.494166666666,68581
0.0,184903
2403.78875,56177
21683.15,147543
4718.876571428572,201378
4690.978666666666,52869
4654.568,644306
6301.076666666669,182310
0.0,143088
6416.055833333333,627657
5755.101833333333,340876
15610.0,102139
8161.468666666666,631214
0.0,129677
5305.263333333333,541604
3585.8216666666663,377468
9366.21,209686
0.0,684040
0.0,63127
7405.33,350944
0.0,171232
0.0,7930
4919.93,623826
0.0,134297
7752.5333333333365,118984
6002.961666666666,152685
9403.076666666668,31907
0.0,89388
7319.820535714285,220214
0.0,707260
0.0,598259
3715.197,338317
2854.005,502500
0.0,709946
4238.493571428571,549106
4236.136749999999,150131
0.0,332366
5130.55,163170
6450.980095238096,649639
6053.27,204531
8942.009999999998,103173
0.0,692347
6545.4733809523805,302688
0.0,99931
8412.248333333333,405166
11204.9095,512802
9000.746666666666,15517
0.0,577102
2618.111127705628,612429
8908.84,41923
2259.06,24765
5511.7941666666675,499485
7810.016666666666,345985
9674.625785714283,143667
4625.763333333333,95659
6239.8083333333325,19363
9917.889500000001,289023
0.0,320025
5546.349222222222,360785
4199.82,475419
17061.200833333336,512706
0.0,136265
5928.280833333334,553693
0.0,298193
2992.903333333333,514642
5741.65,224768
18853.71,96151
7664.573333333335,569449
0.0,383311
0.0,299903
5174.01,318518
0.0,335709
8199.22,70081
6873.825,58573
6079.31,283569
4779.91261904762,204749
4215.781761904762,473745
5477.289666666666,203009
3820.2166666666667,588986
10295.35,86343
6242.840999999999,550564
0.0,345535
4604.179484126985,17936
3743.725,312589
0.0,512669
3312.969299062048,522584
0.0,182254
4027.18,245976
11922.291000000001,600058
4845.314309523809,256437
6777.836333333335,580991
10613.55642857143,517927
4934.597166666666,595243
5756.8859999999995,193482
6818.880261904763,697154
18260.31,680830
7211.427,653260
0.0,226265
4049.7511666666674,96106
5617.031142857143,496005
4814.755,413939
7141.0233333333335,519408
8527.37,705635
10566.125500000002,655170
4165.771,189045
4105.2986666666675,265434
0.0,234088
3776.65375,124627
5159.2975,127600
7941.709928571429,558635
6469.091000000001,622769
7220.490000000002,696214
0.0,72808
5744.333095238096,554343
0.0,164449
5924.361333333334,641011
2771.8675,98447
0.0,293069
3175.6206190476187,530030
4055.1338333333338,554188
7083.814247835498,365027
4374.2891666666665,11485
7104.224333333334,487887
18116.99,110164
4971.550833333333,81137
4461.54,378009
3166.760333333333,333368
6936.216190476191,4577
3760.7503455988463,329748
6423.941,696829
3860.522023809523,521485
8551.29066666667,440471
4688.578166666666,43273
4305.535833333333,680925
6068.774833333333,669651
4861.36,78249
5003.844999999999,42643
9226.420833333332,191261
4781.5,621407
5298.235523809524,153896
7433.419619047619,391128
6959.8330000000005,592227
4458.425571428572,247530
4763.238571428571,310683
0.0,489370
0.0,71929
10081.11,614926
5404.286,314102
9332.12,319500
5986.6950000000015,423019
4223.665,529915
2495.9621666666667,295587
5061.2425,259976
6458.939285714287,659585
3358.318809523809,639907
0.0,269512
4805.995,377807
0.0,621349
2936.14,664583
8534.5525,351211
8004.98,191651
2633.48280952381,188853
7110.42,447029
0.0,144005
6024.073,131473
3974.1350833333336,211998
5623.731619047618,198582
5537.113916666668,203648
9572.436000000002,236452
6879.189166666667,128560
0.0,228147
4910.005801587301,468110
5442.0869999999995,530294
0.0,131338
9104.766666666666,98656
3957.6936666666675,539476
5654.481666666667,357461
5495.75980952381,623288
9091.773333333334,304199
2872.252753968254,341773
4458.835,687319
5884.97,520025
4851.545,495476
3000.385,178887
5432.212666666666,133088
5839.920833333333,276494
0.0,275206
4770.9636666666665,319440
10891.3095,263885
4998.48,622904
0.0,209896
0.0,573740
5872.243333333333,393924
5598.039666666666,525842
8260.533333333333,55681
8791.187714285714,406480
4030.1395000000007,534304
7292.402666666665,170426
9392.19,534424
10515.825,586262
0.0,577837
7906.494000000001,207705
6682.845833333333,186284
0.0,342305
6067.279666666666,565634
4364.82,457945
11837.201666666666,431256
6616.3966666666665,35915
0.0,565110
7898.159047619049,327115
8421.7475,537459
3154.68625,446456
12356.9,363643
7081.045000000001,381244
7632.47,490230
6721.3245,235340
9216.944333333333,328265
7346.5275,267624
7097.6,48389
0.0,492115
7731.335333333334,585598
6673.598333333333,271145
4714.304572399822,620587
10722.18,658799
17740.09,121067
5735.393666666667,211575
3356.649500000001,149297
4842.341666666667,541165
0.0,568008
6614.372499999999,641080
0.0,332723
5732.7266666666665,449470
3658.386324675324,76781
4940.959428571429,525223
8021.883333333335,302535
2880.2307619047624,528727
5233.7,291041
0.0,598845
0.0,704958
9653.584166666667,112928
8058.544,266849
6108.8603214285695,500674
0.0,499556
7278.06,10594
6719.31,334986
3876.38,193295
11661.497238095237,457231
7691.115714285714,383967
4027.284833333333,619350
0.0,95742
10473.636999999999,664608
11477.273333333333,63534
5060.216666666666,679226
12458.06,344507
2527.2741666666666,706800
5440.120452380952,278051
8396.233333333334,306068
4581.45,381247
2609.9011904761905,347605
8969.701428571429,193384
10577.421226190476,294852
13527.91,657324
8914.12,204486
4832.047833333333,35809
11430.183761904762,562201
4255.3,591997
4742.524642857143,446847
3561.634904761905,104125
11101.0,184776
0.0,675434
3165.755,529551
5172.737166666666,489989
8206.211666666666,274761
4299.092142857143,646151
6902.491499999998,169706
8627.34,468116
0.0,585637
8518.998952380955,613997
9222.180666666669,15398
6698.586047619049,321894
18840.13,24450
6089.35,186276
3452.842,667661
8157.269976190477,36928
8662.87,188913
5790.2035476190495,469502
4336.654500000001,373692
5974.006666666666,613102
9974.709,247333
4376.861904761905,87979
5793.4,384148
7621.664071428572,300243
3205.77,113833
5401.3375,464628
8041.523833333333,333856
5223.610833333332,605321
5178.605,145731
5846.645,14190
7142.026666666667,453349
7829.68,627035
0.0,124109
12227.17,114624
11497.67,294705
7071.719666666667,1125
16427.056666666664,120005
2779.4675,445852
5853.57,518229
6645.241999999999,266782
8870.867999999999,108030
4519.090166666667,91817
3146.845416666667,155767
2516.6846666666665,333723
4902.097242063493,175322
14820.91,353939
6542.426666666666,102827
12215.88,346177
9369.41225,23950
12998.07,299710
4546.424833333334,477210
5277.448666666667,556147
5587.266333333334,557765
9296.4,270629
5982.906,486984
8149.048666666667,448881
4994.031428571429,536769
0.0,581187
6924.409119047619,209143
12430.54,648604
7552.04,412878
4565.134047619047,574289
8786.701714285715,3648
9736.6,277809
0.0,119830
3765.105,143686
0.0,272806
5331.581166666667,468792
0.0,642812
0.0,680706
5708.96,124172
4797.32,180907
6136.371333333334,365422
0.0,601978
0.0,435594
6749.51,582668
5286.790119047619,15303
1987.035119047619,556385
4745.543333333333,497881
7203.66,128319
4172.238666666667,290094
5684.913333333333,317736
4885.4384285714295,652834
4414.115285714287,180434
0.0,694231
10934.75,672345
7867.966333333334,589662
7927.738666666667,163041
5772.898,331656
0.0,501766
0.0,81747
5198.96,620564
0.0,204209
5151.08,403357
6088.0125,492942
5052.5125,193885
6682.1095000000005,555072
6635.415,616496
7902.926666666666,237704
8240.051222222224,602798
3967.595,650118
7102.214,96455
6967.164499999998,473499
0.0,667685
6626.73280952381,30082
8467.985333333334,567124
7230.564166666667,200882
6554.9816666666675,128512
7968.126,133942
7854.06,315483
6461.981428571428,248987
9216.4125,71756
7410.045,698912
